Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"COMPUGEN LTD",1119774,CGEN,"NASDAQ Capital Market",000000000,"26 HAROKMIM STREET","BUILDING D",HOLON,,L3,ISRAEL,Foreign,5885849,011-972-3-765-8585,L3,,,2836,"Biological Products, Except Diagnostic Substances",334510,"Electromedical and Electrotherapeutic Apparatus Manufacturing",34,"Ernst & Young LLP",2,"Kost Forer Gabbay & Kasierer",222,ISRAEL,"163,000","10,000",0,0,"4,500",,,"2,500","17,000","180,000",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-02-28,0.6801,2022-12-29,"58,783,376",2022-12-31,"7,500,000","-33,694,000",,"94,176,000"
"Retail Value Inc.",1735184,RVIC,PINX,824182996,"3300 ENTERPRISE PARKWAY",,BEACHWOOD,Cuyahoga,OH,OHIO,"US Midwest",44122,"(216) 755-5500",OH,,,6500,"Real Estate",525930,"Real Estate Investment Trusts",34,"PricewaterhouseCoopers LLP",1,,,,"163,000",0,0,0,"299,735","291,120","8,615",972,"300,707","463,707",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-02-24,0.2221,2022-12-29,"4,690,119",2022-12-31,,,,"9,149,000"
"Eaton Vance Investment Trust",779991,,,000000000,"ONE POST OFFICE SQUARE",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 482-8260",,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"162,200",0,0,0,"29,732",,,0,"29,732","191,932",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-05-26,,,,2022-03-31,"36,789,880","24,717,423","2,240,957,569","2,413,352,762"
"Aspiriant Trust",1534881,,,,"11100 SANTA MONICA BOULEVARD SUITE 600",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90025,"(310) 806-4000",DE,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"162,000","17,745",0,0,"36,600",,,0,"54,345","216,345",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-06-07,,,,2022-03-31,"86,363,092","74,525,356","4,611,992,717","4,625,432,553"
"AB MUNICIPAL INCOME FUND, INC.",798737,,,000000000,"ALLIANCEBERNSTEIN LP","66 HUDSON BOULEVARD EAST, 26TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 969-1000",MA,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"161,054",0,0,0,"72,153",,,0,"72,153","233,207",USD,,,0,2022-05-31,2022,05,0531,,,N-CSR,2022-08-02,,,,2022-05-31,"250,702,154","201,456,033","6,876,936,642","7,506,001,800"
"CV Sciences, Inc.",1510964,CVSI,OTCQB,800944970,"9530 PADGETT STREET","SUITE 107","SAN DIEGO","San Diego",CA,CALIFORNIA,"US West",92126,"(866) 290-2157",DE,,,2834,"Pharmaceutical Preparations",325411,"Medicinal and Botanical Manufacturing",34,"Deloitte & Touche LLP",3,,,,"161,000",0,0,0,0,,,0,0,"161,000",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-11,0.03,2022-12-31,"4,563,120",2022-12-31,"16,205,000","-8,214,000","-1,028,000","12,736,000"
"TIFF INVESTMENT PROGRAM",916622,,,000000000,"170 N. RADNOR CHESTER ROAD","SUITE 300",RADNOR,Delaware,PA,PENNSYLVANIA,"US Mid Atlantic",19087,"(610) 684-8000",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"160,970",0,0,0,0,,,0,0,"160,970",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-03-01,,,,,,,,
"JOHN HANCOCK STRATEGIC SERIES",792858,,,000000000,"C/O JOHN HANCOCK FUNDS","200 BERKELEY STREET",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02116,"(617) 663-3000",MA,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"160,401","3,104",0,0,"16,577",,,"1,220","20,901","181,302",USD,,,0,2022-05-31,2022,05,0531,,,N-CSR,2022-07-22,,,,2022-05-31,"73,682,229","61,789,965","2,080,885,921","2,137,855,723"
"VANGUARD HORIZON FUNDS",932471,,,232787277,"P O BOX 2600",M33,"VALLEY FORGE",Chester,PA,PENNSYLVANIA,"US Mid Atlantic",19482,"(610) 669-1000",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"160,000",0,0,0,0,,,0,0,"160,000",USD,,,0,2022-09-30,2022,09,0930,,,N-CSR,2022-11-29,,,,2022-09-30,"481,329,000","358,491,000","30,295,702,000","30,475,943,000"
"Nuvectis Pharma, Inc.",1875558,NVCT,"NASDAQ Global Market",862405608,"1 BRIDGE PLAZA, SUITE 275",,"FORT LEE",Bergen,NJ,"NEW JERSEY","US Mid Atlantic",07024,"(360) 837-7232",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"160,000","28,100",0,0,0,,,0,"28,100","188,100",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-04-28,7.5,2022-12-31,"109,818,624",2022-12-31,0,"-19,085,000",,"20,405,000"
"AfterNext HealthTech Acquisition Corp.",1865975,,NYS,981595329,"301 COMMERCE STREET","SUITE 3300","FORT WORTH",Tarrant,TX,TEXAS,"US Southwest",76102,"(817) 871-4000",E9,,,6770,"Blank Checks",999999,Unassigned,34,"KPMG LLP",4,,,,"160,000","3,500",0,0,841,,,0,"4,341","164,341",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-02-08,10.02,2022-12-29,"250,500,000",2022-12-31,"3,635,404","10,227,267","242,679,872","254,624,832"
"TPG Pace Beneficial II Corp.",1840859,,NYS,981574707,"C/O TPG PACE HOLDINGS","301 COMMERCE STREET, SUITE 3300","FORT WORTH",Tarrant,TX,TEXAS,"US Southwest",76102,"(817) 871-4651",E9,,,6770,"Blank Checks",999999,Unassigned,34,"KPMG LLP",4,,,,"160,000",0,0,0,"6,850",,,0,"6,850","166,850",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-02-09,9.83,2022-12-31,"403,030,016",2022-12-31,0,"-1,635,709",,"400,616,290"
"Canaan Inc.",1780652,CAN,"NASDAQ Global Market",,"28 AYER RAJAH CRESCENT",#06-08,SINGAPORE,,U0,SINGAPORE,Foreign,139959,"(656) 305-6618",E9,,,6199,"Finance Services",334413,"Semiconductor and Related Device Manufacturing",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"159,853",0,0,0,0,,,0,0,"159,853",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-19,2.05,2022-12-29,"5,109,654,016",2022-12-31,"629,904,000","69,962,000",,"684,961,000"
"Franklin Floating Rate Master Trust",1109441,,,943356217,"ONE FRANKLIN PARKWAY",,"SAN MATEO","San Mateo",CA,CALIFORNIA,"US West",94403-1906,"(650) 312-2000",FL,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"159,238",0,0,0,0,,,509,509,"159,747",USD,,,0,2022-07-31,2022,07,0731,,,N-CSR,2022-09-28,,,,2022-07-31,"60,707,167","53,517,471","1,261,262,795","1,311,042,557"
"Kayne Anderson NextGen Energy & Infrastructure, Inc.",1500096,,NYS,,"811 MAIN STREET","14TH FLOOR",HOUSTON,Harris,TX,TEXAS,"US Southwest",77002,"(713) 425-0242",MD,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"159,000",0,0,0,"139,000",,,0,"139,000","298,000",USD,,,0,2022-11-30,2022,11,1130,,,N-CSR,2023-01-26,,,,,,,,
"MASTER INVESTMENT PORTFOLIO",915092,,,000000000,"400 HOWARD STREET",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105,"(617) 937-5524",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"158,900",0,0,0,"173,000",,,0,"173,000","331,900",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-03-06,,,,2022-12-31,"2,688,256,320","2,611,386,571","151,760,072,170","155,308,459,586"
"Franklin Global Trust",1124459,,,000000000,"ONE FRANKLIN PARKWAY",,"SAN MATEO","San Mateo",CA,CALIFORNIA,"US West",94403-1906,"(650) 312-2000",FL,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"158,808",0,0,0,0,,,"1,410","1,410","160,218",USD,,,0,2022-07-31,2022,07,0731,,,N-CSR,2022-09-28,,,,2022-07-31,"31,881,006","5,366,282","2,007,281,492","2,021,637,051"
"COLUMBIA ACORN TRUST",2110,,,362692100,"71 S. WACKER DRIVE, SUITE 2500",,CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(312) 634-9200",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"158,500",0,0,0,"104,600",,,0,"104,600","263,100",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-03-06,,,,2022-12-31,"91,672,750","35,394,106","5,587,728,472","5,626,613,828"
"BlackRock Private Credit Fund",1902649,,,874655020,"50 HUDSON YARDS",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 813-5800",DE,,,,,525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"158,300","7,500",0,0,0,,,0,"7,500","165,800",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-25,,,,2022-12-31,"7,479,344","3,822,606","117,685,277","228,539,001"
"Alarum Technologies Ltd.",1725332,ALAR,"NASDAQ Capital Market",,"30 HAARBA'A STREET","TEL-AVIV (P.O.BOX 174)",TEL-AVIV,,L3,ISRAEL,Foreign,,972-98666110,L3,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"157,750",0,0,0,"5,000",,,0,"5,000","162,750",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-31,,,,2022-12-31,"18,779,000","-13,151,000","-2,002,000","22,371,000"
"PUTNAM INCOME FUND",81264,,,046013712,"100 FEDERAL STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02110,"(617) 292-1000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"157,519",0,0,0,"10,700",,,0,"10,700","168,219",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-29,,,,2022-10-31,"98,832,660","83,636,734","1,964,125,994","4,877,202,477"
"ALTERITY THERAPEUTICS LTD",1131343,ATHE,"NASDAQ Capital Market",000000000,"LEVEL 3, 460 BOURKE STREET",,MELBOURNE,,C3,AUSTRALIA,Foreign,,"61 3 9349 4906",C3,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,PricewaterhouseCoopers,89,AUSTRALIA,"157,030",0,0,0,0,,,0,0,"157,030",USD,,,0,2022-06-30,2022,06,0630,,,20-F,2022-08-31,0.61,2022-06-30,"245,100,064",2022-06-30,"-3,723","-8,834,331",,"28,443,159"
"LINCOLN VARIABLE INSURANCE PRODUCTS TRUST",914036,,,521835648,"1301 SOUTH HARRISON STREET",,"FORT WAYNE",Allen,IN,INDIANA,"US Midwest",46802,"(260) 455-2000",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"157,000","139,565",0,0,"609,044",,,0,"748,609","905,609",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-03-08,,,,2022-12-31,"2,336,809,495","1,732,450,318","28,773,938,173","29,469,618,688"
"CAPITAL INCOME BUILDER",811968,,,000000000,"333 S HOPE ST - 55TH FL",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90071,"(213) 486-9200",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"157,000",0,0,0,"9,000","9,000",,0,"9,000","166,000",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-30,,,,2022-10-31,"3,778,419,000","3,232,451,000","96,513,435,000","105,250,593,000"
"PUTNAM PREMIER INCOME TRUST",827773,PPT,NYS,042995046,"100 FEDERAL STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02110,"(617) 292-1000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"156,465",0,0,0,"13,865",,,0,"13,865","170,330",USD,,,0,2022-07-31,2022,07,0731,,,N-CSR,2022-09-29,3.89,2022-07-31,"387,164,943",2022-07-31,"-19,521,154","-19,905,653",,"1,047,159,889"
"PRIMECAP Odyssey Funds",1293967,,,000000000,"177 EAST COLORADO BOULEVARD, 11TH FLOOR",,PASADENA,"Los Angeles",CA,CALIFORNIA,"US West",91105,"(626) 304-9222",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"156,071",0,0,0,"18,927",,,0,"18,927","174,998",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-23,,,,2022-10-31,"231,349,065","77,669,600","19,687,758,587","19,752,977,472"
"NB Crossroads Private Markets Fund V Holdings LP",1702885,,,,"325 NORTH SAINT PAUL STREET","49TH FLOOR",DALLAS,Dallas,TX,TEXAS,"US Southwest",75201,"(212) 476-8800",DE,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"155,550",0,0,0,0,,,0,0,"155,550",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-06-06,,,,2022-03-31,"396,103","-3,707,795","417,569,314","418,604,141"
"Zenvia Inc.",1836934,ZENV,"NASDAQ Capital Market",,"AVENIDA PAULISTA, 2300, 18TH FLOOR","SUITES 182 & 184","SAO PAULO, SAO PAULO",,D5,BRAZIL,Foreign,01310-300,"55 11 4837-7440",D5,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"KPMG LLP",4,"KPMG Auditores Independentes",61,BRAZIL,"155,214","19,402",0,0,0,,,0,"19,402","174,616",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-28,1.15,2022-12-31,"20,786,316",2022-12-31,"143,324,000","-46,030,000","-80,273,000","341,721,000"
"Natixis Funds Trust II",52136,,,041990692,"888 BOYLSTON STREET","8TH FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,"(800) 283-1155",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"155,178",329,0,0,"25,407","25,407",,0,"25,736","180,914",USD,,,0,2022-11-30,2022,11,,,,N-CSR,2023-01-31,,,,2022-11-30,"87,935,966","16,280,085","1,540,842,876","1,604,288,556"
"Amesite Inc.",1807166,AMST,"NASDAQ Capital Market",823431718,"205 EAST WASHINGTON STREET","SUITE B","ANN ARBOR",Washtenaw,MI,MICHIGAN,"US Midwest",48104,"(650) 516-7633",DE,,,7372,"Prepackaged Software",518210,"Data Processing, Hosting, and Related Services",34,"Deloitte & Touche LLP",3,,,,"155,000","9,912",0,0,0,,,"110,450","120,362","275,362",USD,,,0,2022-06-30,2022,06,0630,,,"DEF 14A",2022-10-28,0.46,2022-06-30,"11,957,003",2022-06-30,"697,001","-9,059,923","7,069,078","8,883,860"
"ALLIANCEBERNSTEIN GLOBAL HIGH INCOME FUND INC",906013,AWF,NYS,000000000,"66 HUDSON BOULEVARD EAST, 26TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 969-1000",MD,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"154,767","10,000",0,0,"23,907",,,0,"33,907","188,674",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-06-03,11.18,2022-03-31,"964,047,789",2022-03-31,"3,234,224","2,586,890",,"1,074,192,761"
"RYDEX DYNAMIC FUNDS",1092720,,,821848389,"702 KING FARM BOULEVARD","SUITE 200",ROCKVILLE,Montgomery,MD,MARYLAND,"US Mid Atlantic",20850,"(301) 296-5100",,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"153,962",0,0,0,"71,685",,,0,"71,685","225,647",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-06-09,,,,2022-03-31,"271,760,902","-13,085,910","1,176,537,321","1,337,428,701"
"PUTNAM MASTER INTERMEDIATE INCOME TRUST",830622,PIM,NYS,046584465,"100 FEDERAL STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02110,"(617) 292-1000",MA,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"153,300",0,0,0,"13,297",,,0,"13,297","166,597",USD,,,0,2022-09-30,2022,09,0930,,,N-CSR,2022-11-28,3.25,2022-09-30,"163,323,531",2022-09-30,"-14,596,307","-15,578,552",,"413,067,639"
"ParaZero Technologies Ltd.",1916241,PRZO,"NASDAQ Capital Market",,"1 HATACHANA STREET",,"KFAR SABA",,L3,ISRAEL,Foreign,4453001,97236885252,L3,,,3728,"Aircraft Parts and Auxiliary Equipment, NEC",314999,"All Other Miscellaneous Textile Product Mills",34,"Deloitte & Touche LLP",3,"Brightman Almagor Zohar & Co",257,ISRAEL,"153,280","115,116",0,0,0,,,0,"115,116","268,396",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2024-03-21,,,,2022-12-31,"560,118","-1,653,038",,"1,147,571"
"Lafayette Square USA, Inc.",1849089,,,872807075,"175 SW 7TH STREET","UNIT 2307",MIAMI,,FL,FLORIDA,"US Southeast",,"(786) 688-0975",DE,,,,,523920,"Portfolio Management",34,"Ernst & Young LLP",2,,,,"153,000",0,0,0,0,,,0,0,"153,000",USD,,,1,2022-12-31,2022,12,1231,,,"DEF 14A",2024-04-09,,,,,,,,
"Yieldstreet Alternative Income Fund Inc.",1762229,,,,"300 PARK AVENUE, 15TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(844) 943-5378",MD,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"152,500","5,321",0,0,"25,883",,,0,"31,204","183,704",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-03-10,,,,,,,,
"BlackRock Funds III",893818,,,000000000,"400 HOWARD STREET",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105,"(800) 643-9691",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"151,000",0,0,0,"107,500",,,0,"107,500","258,500",USD,,,0,2022-10-31,2022,10,1231,,,N-CSR,2023-01-03,,,,2022-10-31,"643,799","626,844","26,397,745","30,997,267"
"FIDELITY PURITAN TRUST",81205,,,046026952,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"150,600","11,400",0,0,"44,700",,,"3,800","59,900","210,500",USD,,,0,2022-07-31,2022,07,0731,,,N-CSR,2022-09-21,,,,2022-07-31,"376,772,708","335,236,493","13,598,018,783","13,985,044,759"
"FS Credit Income Fund",1688897,FCREX,,,"201 ROUSE BOULEVARD",,PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19112,"(215) 495-1150",,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"150,070",0,0,0,250,,,0,250,"150,320",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-27,,,,2022-10-31,"34,820,000","21,564,000","473,127,000","618,970,000"
"Golub Capital BDC 4, Inc.",1901612,,,881608711,"200 PARK AVENUE","25TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10166,"(212) 750-6060",MD,,,,,525990,"Other Financial Vehicles",34,"Ernst & Young LLP",2,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2022-09-30,2022,09,0930,,,"DEF 14A",2022-12-16,,,,2022-09-30,"2,168,653","1,230,368","69,426,074","135,029,368"
"Golub Capital Direct Lending Unlevered Corp",1901606,,,881632039,"200 PARK AVENUE","25TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10166,"(212) 750-6060",MD,,,,,525990,"Other Financial Vehicles",34,"Ernst & Young LLP",2,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2022-09-30,2022,09,0930,,,"DEF 14A",2022-12-16,,,,2022-09-30,"1,004,567","1,004,567","68,577,395","69,088,989"
"Maris Tech Ltd.",1872964,MTEK,"NASDAQ Capital Market",,"2 YITZHAK MODAI STREET",,REHOVOT,,L3,ISRAEL,Foreign,7608804,0097236093609,L3,,,3669,"Communications Equipment, NEC",334220,"Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"150,000",0,0,0,0,,,"29,440","29,440","179,440",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-06,0.9002,2022-12-29,"2,777,117",2022-12-31,"2,504,896","-3,688,346",,"13,363,916"
"Apogee Therapeutics, Inc.",1974640,APGE,"NASDAQ Global Market",934958665,"221 CRESCENT ST.","BUILDING 17, SUITE 102B",WALTHAM,Middlesex,MA,MASSACHUSETTS,"US New England",02453,"(650) 394-5230",,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2024-04-24,,,,2022-12-31,,,,"152,055,000"
"Jeffs' Brands Ltd",1885408,JFBR,"NASDAQ Capital Market",,"7 MEZADA STREET",,"BNEI BRAK",,L3,ISRAEL,Foreign,5126112,0097236899124,L3,,,5900,"Retail-Miscellaneous Retail",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",34,"Deloitte & Touche LLP",3,"Brightman Almagor Zohar & Co",257,ISRAEL,"150,000","30,000",0,0,"15,000",,,0,"45,000","195,000",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-10,,,,2022-12-31,"5,859,000","-2,201,000","8,369,000","15,775,000"
"Eagle Point Institutional Income Fund",1896036,EIIA,NYS,,"C/O EAGLE POINT CREDIT MANAGEMENT LLC","600 STEAMBOAT ROAD, SUITE 202",GREENWICH,Fairfield,CT,CONNECTICUT,"US New England",06830,"(203) 340-8500",DE,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"149,999",0,0,0,"50,000",,,0,"50,000","199,999",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-02-28,,,,,,,,
"Ceres Tactical Commodity L.P.",1325676,,,202718952,"C/O CERES MANAGED FUTURES LLC","1585 BROADWAY","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(855) 672-4468",NY,,,6221,"Commodity Contracts Brokers and Dealers",525990,"Other Financial Vehicles",34,"Ernst & Young LLP",2,,,,"149,976",0,0,0,0,,,0,0,"149,976",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-03-24,,,,2022-12-31,"36,345,686","24,374,637","155,036,001","159,663,135"
"Sprott Physical Gold Trust",1477049,PHYS,"NYSE Arca",981399794,"STE. 2700, SOUTH TOWER, ROYAL BANK PLAZA","200 BAY STREET",TORONTO,,A6,ONTARIO,Canada,"M5J 2J1","(416) 362-7172",,,,6221,"Commodity Contracts Brokers and Dealers",525990,"Other Financial Vehicles",34,"KPMG LLP",4,"KPMG LLP Chartered Accountants",187,ONTARIO,"149,553",0,0,0,"9,591",,,0,"9,591","159,144",USD,,,0,2022-12-31,2022,12,1231,,,40-F,2023-03-21,14.03,2022-12-29,"4,816,724,480",2022-12-31,"-78,930,000","-82,470,000",,"5,746,239,000"
"ALGER INSTITUTIONAL FUNDS",911415,,,000000000,"100 PEARL STREET","27TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10004,"(212) 806-8800",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"149,000",0,0,0,"21,500",,,"16,862","38,362","187,362",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-29,,,,2022-10-31,"32,021,491","-13,879,998","3,473,402,573","3,555,889,922"
"NB Crossroads Private Markets Fund VI Holdings LP",1743402,,,,"325 NORTH SAINT PAUL STREET","49TH FLOOR","NEW YORK",Dallas,TX,TEXAS,"US Southwest",75201,"(212) 476-8800",DE,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"148,850",0,0,0,0,,,0,0,"148,850",USD,,,0,2022-03-31,2022,03,0331,,,N-CSR,2022-06-06,,,,2022-03-31,"65,888","-2,708,372","255,774,131","255,774,131"
"FIDELITY HEREFORD STREET TRUST",917286,,,000000000,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"148,500","12,300",0,0,"8,000",,,"5,200","25,500","174,000",USD,,,0,2022-04-30,2022,04,0430,,,N-CSR,2022-06-21,,,,2022-04-30,"330,547,503","34,980,949","287,831,093,865","290,562,564,400"
"MFS SERIES TRUST XV",764719,,,000000000,"111 HUNTINGTON AVENUE","21ST FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,18006372929,MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"147,470",0,0,0,800,,,0,800,"148,270",USD,,,0,2022-10-31,2022,10,1031,,,N-CSR,2022-12-22,,,,2022-10-31,"15,158,065","5,990,552","913,698,886","923,732,201"
"QUHUO Ltd",1781193,QH,"NASDAQ Global Market",0000000,"3RD FLOOR, BLOCK A, XIN'ANMEN, NO. 1","SOUTH BANK HUIHE SOUTH STREET","CHAOYANG DISTRICT BEIJING",,F4,CHINA,Foreign,100020,00861053318747,E9,,,7389,"Business Services, NEC",518210,"Data Processing, Hosting, and Related Services",34,"Ernst & Young LLP",2,"Ernst & Young Hua Ming LLP",211,CHINA,"147,351",0,0,0,"44,652",,,0,"44,652","192,002",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-20,1.19,2022-12-29,"551,917",2022-12-31,"549,560,000","-1,889,000","48,057,000","151,850,000"
