Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"Community Capital Trust",1078195,,,650876594,"261 N UNIVERSITY DR","SUITE 520","FORT LAUDERDALE",Broward,FL,FLORIDA,"US Southeast",33324,"(954) 217-7999",,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"87,703",0,0,0,"7,560",,,0,"7,560","95,263",USD,,,0,2024-05-31,2024,05,0531,,,N-CSR,2024-08-07,,,,,,,,
"FIDELITY COURT STREET TRUST",225323,,,042626105,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"87,600","6,900",0,0,"11,000",,,"3,000","20,900","108,500",USD,,,0,2024-11-30,2024,11,1130,,,N-CSR,2025-01-22,,,,,,,,
"BLACKROCK BOND FUND, INC.",276463,,,132949519,"100 BELLEVUE PARKWAY",,WILMINGTON,"New Castle",DE,DELAWARE,"US Mid Atlantic",19809,"(800) 441-7762",MD,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"86,700","7,000",0,0,"62,856",,,0,"69,856","156,556",USD,,,0,2024-09-30,2024,09,0930,,,N-CSR,2024-12-03,,,,,,,,
"DELAWARE GROUP TAX FREE FUND",728352,,,232448684,"100 INDEPENDENCE","610 MARKET STREET",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19106-2354,18005231918,,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"86,600",0,0,0,"11,594",,,0,"11,594","98,194",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-11-05,,,,,,,,
"DELAWARE GROUP EQUITY FUNDS IV",778108,,,232369628,"2005 MARKET ST","ONE COMMERCE SQ",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19103,"(215) 255-2127",,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"86,102",0,0,0,"15,891",,,0,"15,891","101,993",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-06-05,,,,,,,,
"DELAWARE GROUP GOVERNMENT FUND",769220,,,232448685,"100 INDEPENDENCE","610 MARKET STREET",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19106-2354,18005231918,,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"85,700",0,0,0,"13,020",,,0,"13,020","98,720",USD,,,0,2024-07-31,2024,07,0731,,,N-CSR,2024-10-04,,,,,,,,
"A&Q Long/Short Strategies Fund LLC",1186641,,,134226337,"C/O UBS ASSET MANAGEMENT (AMERICAS) LLC","787 SEVENTH AVENUE","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(203) 719-1428",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"85,681","2,436",0,0,0,,,0,"2,436","88,117",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-10,,,,,,,,
"abrdn National Municipal Income Fund",895574,VFL,ASE,411737161,"C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19103,"(215) 405-5700",MA,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"85,400",0,0,0,0,,,0,0,"85,400",USD,,,0,2024-09-30,2024,09,0331,,,N-CSR,2024-12-09,11.17,2024-09-30,,2024-09-30,"36,449,323",,,"252,157,252"
"TEMPLETON INSTITUTIONAL FUNDS",865722,,,593020895,"300 S.E. 2ND STREET",,"FORT LAUDERDALE",Broward,FL,FLORIDA,"US Southeast",33301-1923,"(954) 527-7500",FL,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"85,081",0,0,0,"21,000",,,0,"21,000","106,081",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-02-28,,,,,,,,
"Eco Wave Power Global AB (publ)",1846715,WAVE,"NASDAQ Capital Market",,"7A STRANDVAGEN",,STOCKHOLM,,V7,SWEDEN,Foreign,11456,97235094017,V7,,,4911,"Electric Services",221111,"Hydroelectric Power Generation",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"85,000","30,000",0,0,0,,,0,"30,000","115,000",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-03-03,11.76,2025-01-02,"522,083,360",2024-12-31,"168,000","-2,108,000",,"10,682,000"
"CPG Vintage Access Fund II, LLC",1742380,,,,"C/O MACQUARIE WEALTH ADVISERS, LLC","660 FIFTH AVENUE","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10103,"(212) 317-9200",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"85,000",0,0,0,0,,,0,0,"85,000",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-06-07,,,,,,,,
"Franklin Templeton Holdings Trust",1858258,FGDL,"NYSE Arca",876458919,"ONE FRANKLIN PARKWAY",,"SAN MATEO","San Mateo",CA,CALIFORNIA,"US West",94403,"(650) 312-2000",DE,,,6221,"Commodity Contracts Brokers and Dealers",525920,"Trusts, Estates, and Agency Accounts",34,"PricewaterhouseCoopers LLP",1,,,,"85,000",0,0,0,0,,,0,0,"85,000",USD,,,0,2024-03-31,2024,03,0331,,,10-K,2024-07-01,30.4168,2024-04-02,"63,875,280",2024-03-31,,"6,125,465",,"62,110,210"
"Guggenheim Active Allocation Fund",1864208,GUG,NYS,,"227 W. MONROE STREET",,CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(800) 345-7999",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"84,872",0,0,0,"31,947",,,0,"31,947","116,819",USD,,,0,2024-05-31,2024,05,0531,,,N-CSR,2024-08-02,15.02,2024-05-31,"495,360,847",2024-05-31,"70,155,555","69,587,975",,"730,569,069"
"IR-Med, Inc.",1839133,IRME,OTCQB,844516398,"C/O ABOUDI LEGAL GROUP PLLC, 745 5TH AVE","SUITE 500","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10151,"(646) 768-4285",NV,,,3845,"Electromedical and Electrotherapeutic Apparatus",334510,"Electromedical and Electrotherapeutic Apparatus Manufacturing",34,"KPMG LLP",4,"Somekh Chaikin Certified Public Accountants (Israel)",220,ISRAEL,"84,500",0,0,0,"1,400","1,400",,0,"1,400","85,900",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-04-04,0.47,2024-12-31,"33,373,828",2024-12-31,0,"-1,899,000",,"251,000"
"PIMCO INCOME STRATEGY FUND",1244183,PFL,NYS,000000000,"1633 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 739-4000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"84,199","59,380",0,0,0,,,0,"59,380","143,579",USD,,,0,2024-06-30,2024,06,0731,,,N-CSR,2024-09-04,8.15,2024-06-30,"332,218,450",2024-06-30,"39,428,000","39,540,110",,"397,640,000"
"Absolute Shares Trust",1591939,,,,"C/O WBI INVESTMENTS, INC.","331 NEWMAN SPRINGS ROAD, SUITE 105","RED BANK",Monmouth,NJ,"NEW JERSEY","US Mid Atlantic",07701,"(732) 842-4920",DE,,,,,525910,"Open-End Investment Funds",40,"KPMG LLP",4,,,,"84,004",0,0,0,"28,800",,,0,"28,800","112,804",USD,,,0,2024-06-30,2024,06,0630,,,N-CSR,2024-09-06,,,,,,,,
"AMERICAN FUNDS MORTGAGE FUND",1496998,,,000000000,"6455 IRVINE CENTER DRIVE",,IRVINE,Orange,CA,CALIFORNIA,"US West",92618,"(213) 486-9501",,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"84,000",0,0,0,"9,000","9,000",,0,"9,000","93,000",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-10-31,,,,,,,,
"AMERICAN HIGH-INCOME MUNICIPAL BOND FUND",925950,,,000000000,"333 S HOPE ST - 55TH FL",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90071,"(213) 486-9200",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"84,000",0,0,0,"9,000","9,000",,0,"9,000","93,000",USD,,,0,2024-07-31,2024,07,0731,,,N-CSR,2024-09-30,,,,,,,,
"PIMCO MUNICIPAL INCOME FUND III",1181506,PMX,NYS,556145593,"1633 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 739-4000",MA,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"83,681",0,0,0,0,,,0,0,"83,681",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-06,,,,,,,,
"PIMCO MUNICIPAL INCOME FUND",1140392,PMF,NYS,134174449,"1633 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 739-4000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"83,681",0,0,0,0,,,0,0,"83,681",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-06,,,,,,,,
"NUVEEN INVESTMENT TRUST III",1071336,,,000000000,"C/O JOHN NUVEEN & CO INC","333 WEST WACKER DRIVE",CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(312) 917-8146",MA,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"83,600",0,0,0,0,,,0,0,"83,600",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-11-08,,,,,,,,
"BLACKROCK GLOBAL ALLOCATION FUND, INC.",834237,,,222937779,"100 BELLEVUE PARKWAY",,WILMINGTON,"New Castle",DE,DELAWARE,"US Mid Atlantic",19809,"(800) 441-7762",MD,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"83,130",407,0,0,"28,960",,,0,"29,367","112,497",USD,,,0,2024-04-30,2024,04,0430,,,N-CSR,2024-07-03,,,,,,,,
"BlackRock Funds V",1738078,,,,"100 BELLEVUE PARKWAY",,WILMINGTON,"New Castle",DE,DELAWARE,"US Mid Atlantic",19809,"(800) 441-7762",MA,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"83,130",0,0,0,"19,760",,,0,"19,760","102,890",USD,,,0,2024-07-31,2024,07,0731,,,N-CSR,2024-10-03,,,,2024-09-30,"2,155,816,811","1,984,442,845","35,839,646,192","38,394,372,960"
"BLACKROCK CORPORATE HIGH YIELD FUND, INC.",1222401,HYT,NYS,000000000,"100 BELLEVUE PARKWAY",,WILMINGTON,"New Castle",DE,DELAWARE,"US Mid Atlantic",19809,"(800) 441-7762",,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"83,130","2,000",0,0,"17,600",,,0,"19,600","102,730",USD,,,0,2024-12-31,2024,12,0831,,,N-CSR,2025-03-07,9.81,2024-12-31,,2024-12-31,"127,997,672",,,"1,906,490,295"
"LORD ABBETT BOND DEBENTURE FUND INC",60365,,,132669319,"30 HUDSON STREET",,"JERSEY CITY",Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07302,"(201) 827-2000",MD,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"83,000",0,0,0,0,,,0,0,"83,000",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-06,,,,,,,,
"Transparent Value Trust",1465886,,,000000000,"702 KING FARM BOULEVARD","SUITE 200",ROCKVILLE,Montgomery,MD,MARYLAND,"US Mid Atlantic",20850,"(301) 296-5100",DE,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"82,909","2,881",0,0,"35,987",,,0,"38,868","121,777",USD,,,0,2024-09-30,2024,09,0930,,,N-CSR,2024-12-06,,,,,,,,
"DELAWARE GROUP LIMITED-TERM GOVERNMENT FUNDS",357059,,,232448704,"100 INDEPENDENCE","610 MARKET STREET",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19106-2354,18005231918,,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"82,700",0,0,0,"12,557",,,0,"12,557","95,257",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-07,,,,,,,,
"SIT MUTUAL FUNDS II INC",746601,,,000000000,"3300 IDS CTR, 80 S. 8TH STREET",,MINNEAPOLIS,Hennepin,MN,MINNESOTA,"US Midwest",55402,"(612) 332-3223",MN,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"82,700",0,0,0,"17,805",,,0,"17,805","100,505",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-05-17,,,,,,,,
"iShares Ethereum Trust ETF",2000638,ETHA,"NASDAQ Global Market",996353885,"C/O ISHARES DELAWARE TRUST SPONSOR, LLC","400 HOWARD STREET","SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105,"(415) 670-6416",DE,,,6221,"Commodity Contracts Brokers and Dealers",523120,"Securities Brokerage",34,"PricewaterhouseCoopers LLP",1,,,,"82,600","18,990",0,0,0,,,0,"18,990","101,590",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-03-05,26.2,2025-01-02,"1,612,871,936",2024-12-31,,,,"3,571,706,800"
"Northern Lights Fund Trust",1314414,,,000000000,"225 PICTORIA DRIVE","SUITE 450",CINCINNATI,Hamilton,OH,OHIO,"US Midwest",45246,"(631) 470-2600",,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"82,250",0,0,0,"17,970",,,0,"17,970","100,220",USD,,,0,2024-06-30,2024,06,0430,,,N-CSR,2024-09-05,,,,,,,,
"Davis Fundamental ETF Trust",1670310,,,,"2949 E. ELVIRA ROAD SUITE 101",,TUCSON,Pima,AZ,ARIZONA,"US Southwest",85756,"(520) 806-7600",DE,,,,,525910,"Open-End Investment Funds",40,"KPMG LLP",4,,,,"82,080",0,0,0,"29,664",,,0,"29,664","111,744",USD,,,0,2024-10-31,2024,10,1031,,,N-CSR,2025-01-03,,,,,,,,
"RIDGEWOOD ENERGY A-1 FUND LLC",1457919,,,010921132,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525910,"Open-End Investment Funds",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"2,125,000","471,000",,"4,230,000"
"RIDGEWOOD ENERGY S FUND LLC",1352190,,,204077773,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"2,272,000","777,000",,"4,557,000"
"RIDGEWOOD ENERGY T FUND LLC",1364397,,GREY,270141421,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"2,134,000","731,000",,"4,363,000"
"RIDGEWOOD ENERGY Q FUND LLC",1338474,RDWQS,"Pink Limited",841689138,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525910,"Open-End Investment Funds",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"3,054,000","1,305,000",,"5,698,000"
"RIDGEWOOD ENERGY V FUND LLC",1385662,,,205941122,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"2,517,000","916,000",,"5,161,000"
"Ridgewood Energy W Fund LLC",1409947,,,260225130,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525910,"Open-End Investment Funds",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"3,887,000","1,138,000",,"6,875,000"
"Ridgewood Energy O Fund LLC",1315061,,,760774429,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"82,000",0,0,0,0,,,0,0,"82,000",USD,,,0,2024-12-31,2024,12,1230,,,10-K,2025-02-26,,,,2024-12-31,"7,057,000","2,613,000",,"13,319,000"
"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130,OPP,NYS,,"360 S. ROSEMARY AVE","SUITE 1420","WEST PALM BEACH","Palm Beach",FL,FLORIDA,"US Southeast",33401,"(312) 832-1440",MD,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"82,000",0,0,0,"10,300",,,0,"10,300","92,300",USD,,,0,2024-06-30,2024,06,1231,,,N-CSR,2024-09-06,,,,,,,,
"Managed Account Series",1323737,,,000000000,"100 BELLEVUE PARKWAY",,WILMINGTON,"New Castle",DE,DELAWARE,"US Mid Atlantic",19809,"(800) 441-7762",DE,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"81,804",814,0,0,"40,740",,,0,"41,554","123,358",USD,,,0,2024-04-30,2024,04,1231,,,N-CSR,2024-07-03,,,,,,,,
"FIDELITY SELECT PORTFOLIOS",320351,,,042732797,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"81,600",0,0,0,"18,800",,,"2,100","20,900","102,500",USD,,,0,2024-07-31,2024,07,0731,,,N-CSR,2024-09-20,,,,,,,,
"Eaton Vance Tax-Managed Global Diversified Equity Income Fund",1379438,EXG,NYS,000000000,"ONE POST OFFICE SQUARE",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 482-8260",,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"81,200",0,0,0,0,,,0,0,"81,200",USD,,,0,2024-10-31,2024,10,1031,,,N-CSR,2024-12-26,8.29,2024-10-31,,2024-10-31,"594,561,588",,,"2,822,360,584"
"MORGAN STANLEY MORTGAGE SECURITIES TRUST",806564,,,000000000,"1585 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(800) 869-6397",MA,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"81,021",0,0,0,0,,,0,0,"81,021",USD,,,0,2024-10-31,2024,10,1031,,,N-CSR,2024-12-31,,,,,,,,
"Eaton Vance Series Trust II",74663,,,132706484,"ONE POST OFFICE SQUARE",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 482-8260",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"80,600",0,0,0,0,,,0,0,"80,600",USD,,,0,2024-06-30,2024,06,0630,,,N-CSR,2024-08-29,,,,,,,,
"MORGAN STANLEY INCOME OPPORTUNITIES FUND",882381,,,133647664,"1585 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(800) 548-7786",MA,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"80,324",0,0,0,0,,,0,0,"80,324",USD,,,0,2024-10-31,2024,10,1031,,,N-CSR,2024-12-31,,,,,,,,
"TOUCHSTONE VARIABLE SERIES TRUST",920547,,,000000000,"303 BROADWAY","SUITE 1100",CINCINNATI,Hamilton,OH,OHIO,"US Midwest",45202-4203,"(513) 362-8000",MA,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"80,300",0,0,0,"14,520",,,"6,517","21,037","101,337",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-02-28,,,,,,,,
"KKR Income Opportunities Fund",1515940,KIO,NYS,,"555 CALIFORNIA STREET, 50TH FLOOR",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94104,"(415) 315-3620",DE,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"80,000","110,000",0,0,"11,610",,,0,"121,610","201,610",USD,,,0,2024-10-31,2024,10,1031,,,N-CSR,2024-12-23,13.95,2024-10-31,"378,682,083",2024-10-31,"68,734,000","66,235,432",,"602,083,000"
"SL Investment Fund II LLC",2028686,,,994692047,"1585 BROADWAY",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(212) 761-4000",DE,,,,,525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"80,000",0,0,0,0,,,0,0,"80,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-03-07,,,,2024-12-31,"7,098,000","4,596,000","255,000,000","306,384,000"
"RIDGEWOOD ENERGY Y FUND LLC",1434070,,,262417032,"1254 ENCLAVE PARKWAY",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77077,"(201) 447-9000",DE,,,1382,"Oil and Gas Field Exploration Services",525910,"Open-End Investment Funds",34,"Deloitte & Touche LLP",3,,,,"80,000",0,0,0,0,,,0,0,"80,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-02-26,,,,2024-12-31,"6,185,000","2,348,000",,"10,857,000"
"FIDELITY ADVISOR SERIES II",795422,,,000000000,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"80,000",0,0,0,"11,300",,,"1,900","13,200","93,200",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-10-23,,,,2024-08-31,"118,187,839","107,993,284","3,249,076,353","4,221,873,853"
"Lord Abbett Floating Rate High Income Fund",1802293,,,,"30 HUDSON STREET",,"JERSEY CITY",Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07302,"(888) 522-2388",DE,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"80,000",0,0,0,0,,,0,0,"80,000",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-06,,,,,,,,
"Value Line Mid Cap Focused Fund, Inc.",102756,,,133139843,"1605 MAIN STREET","SUITE 912",SARASOTA,Sarasota,FL,FLORIDA,"US Southeast",34236,"(212) 907-1900",NY,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"79,967",0,0,0,0,,,0,0,"79,967",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-03,,,,,,,,
"PRUDENTIAL SECTOR FUNDS, INC.",352665,,,133071974,"655 BROAD STREET","6TH FLOOR",NEWARK,Essex,NJ,"NEW JERSEY","US Mid Atlantic",07102,"(973) 802-5032",MD,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"79,967",0,0,0,0,,,0,0,"79,967",USD,,,0,2024-11-30,2024,11,1130,,,N-CSR,2025-01-31,,,,,,,,
"Eaton Vance Senior Income Trust",1070732,EVF,NYS,043435040,"ONE POST OFFICE SQUARE",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 482-8260",,,,,,525920,"Trusts, Estates, and Agency Accounts",40,"Deloitte & Touche LLP",3,,,,"79,900",0,0,0,0,,,0,0,"79,900",USD,,,0,2024-06-30,2024,06,0630,,,N-CSR,2024-08-26,6.34,2024-06-30,"110,287,299",2024-06-30,"15,489,238","12,698,695",,"170,110,740"
"Nuveen Investment Trust V",1380786,,,000000000,"333 WEST WACKER DR.",,CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(312) 917-8146",,,,,,525910,"Open-End Investment Funds",40,"KPMG LLP",4,,,,"79,800",0,0,0,0,,,0,0,"79,800",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-11-08,,,,,,,,
"NUVEEN INVESTMENT FUNDS INC",820892,,,411418224,"333 WEST WACKER DR.",,CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(312) 917-8146",MD,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"79,800",0,0,0,0,,,0,0,"79,800",USD,,,0,2024-08-31,2024,08,0831,,,N-CSR,2024-11-08,,,,,,,,
"J.P. Morgan Access Multi-Strategy Fund II",1524115,,,,"383 MADISON AVENUE",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10179,"(800) 480-4111",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"79,591",0,0,0,"25,476",,,0,"25,476","105,067",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-06-07,,,,,,,,
"Tax-Free Fixed Income Fund IV for Puerto Rico Residents, Inc.",1847305,,,,"250 MUNOZ RIVERA","TENTH FLOOR","SAN JUAN",,PR,"PUERTO RICO","US Southeast",00918,"(787) 250-3600",PR,,,,,523920,"Portfolio Management",40,"Ernst & Young LLP",2,,,,"79,561","18,720",0,0,"10,412",,,0,"29,132","108,693",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-06-05,,,,,,,,
"Federated Hermes Project & Trade Finance Tender Fund",1677615,XPTFX,,,"4000 ERICSSON DRIVE",,WARRENDALE,Allegheny,PA,PENNSYLVANIA,"US Mid Atlantic",15086-7561,1-800-341-7400,,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"79,413","5,170",0,0,0,,,0,"5,170","84,583",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-05-28,,,,,,,,
