Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"Fresh2 Group Ltd",1786511,,GREY,,"880 3RD AVE","FLOOR 7","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10022,"1 917-397-6890",D8,,,8071,"Medical Laboratories",621511,"Medical Laboratories",34,"Ernst & Young LLP",2,"Ernst & Young Hua Ming LLP",211,CHINA,"163,000",0,0,0,0,,,0,0,"163,000",USD,,,0,2020-12-31,2020,12,,,,20-F,2021-04-30,5.42,2020-12-29,"37,966,560",2020-12-31,"3,136,000","-12,305,000","-770,000","7,628,000"
"Eaton Vance Investment Trust",779991,,,000000000,"ONE POST OFFICE SQUARE",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 482-8260",,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"162,400",0,0,0,"38,372",,,0,"38,372","200,772",USD,,,0,2020-03-31,2020,03,0331,,,N-CSR,2020-05-27,,,,2020-03-31,"51,532,054","40,084,754","1,958,032,193","2,084,044,167"
"Franklin Global Trust",1124459,,,000000000,"ONE FRANKLIN PARKWAY",,"SAN MATEO","San Mateo",CA,CALIFORNIA,"US West",94403-1906,"(650) 312-2000",FL,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"162,369",0,0,0,0,,,967,967,"163,336",USD,,,0,2020-07-31,2020,07,0731,,,N-CSR,2020-09-29,,,,2020-07-31,"21,240,663","612,059","2,267,304,287","2,275,572,060"
"Real Brokerage Inc",1862461,REAX,"NASDAQ Capital Market",,"701 BRICKELL AVENUE, 17TH FLOOR",,MIAMI,Miami-Dade,FL,FLORIDA,"US Southeast",33131,"(646) 469-7107",A6,,,6531,"Real Estate Agents and Managers",531390,"Other Activities Related to Real Estate",34,"Deloitte & Touche LLP",3,,,,"162,326",0,0,0,"18,400",,,0,"18,400","180,726",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000",40-F,2022-03-18,,,,2020-12-31,"16,559,000","-3,655,000","5,980,000","21,907,000"
"COMMERCE FUNDS",926243,,,000000000,"1000 WALNUT ST",,"KANSAS CITY",Jackson,MO,MISSOURI,"US Southeast",64121,"(800) 621-2550",DE,,,,,525910,"Open-End Investment Funds",40,"KPMG LLP",4,,,,"161,350",0,0,0,"38,000",,,0,"38,000","199,350",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2021-01-07,,,,2020-10-31,"78,794,868","59,685,447","1,074,092,060","1,101,633,697"
"DUPREE MUTUAL FUNDS",311101,,,610954630,"125 S MILL","P O BOX 1149",LEXINGTON,Fayette,KY,KENTUCKY,"US Mid Atlantic",40507,"(859) 254-7741",KY,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"161,300",0,0,0,"44,900",,,"30,900","75,800","237,100",USD,,,0,2020-06-30,2020,06,0630,,,N-CSR,2020-08-26,,,,2020-06-20,"43,131,209","34,924,184","1,365,766,020","1,372,905,296"
"AB HIGH INCOME FUND INC",915845,,,133747683,"ALLIANCEBERNSTEIN LP","66 HUDSON BOULEVARD EAST, 26TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 969-1000",MD,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"161,146","1,020",0,0,"18,183",,,0,"19,203","180,349",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2021-01-06,,,,2020-10-31,"327,505,798","286,377,450","5,223,571,371","5,464,620,575"
"AB MUNICIPAL INCOME FUND, INC.",798737,,,000000000,"ALLIANCEBERNSTEIN LP","66 HUDSON BOULEVARD EAST, 26TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 969-1000",MA,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"161,054",0,0,0,"72,512",,,0,"72,512","233,566",USD,,,0,2020-05-31,2020,05,0531,,,N-CSR,2020-08-05,,,,2002-05-31,"246,318,925","202,056,988","5,911,410,253","6,160,927,081"
"American Funds Target Date Retirement Series",1380175,,,000000000,"333 S HOPE ST - 55TH FL",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90071,"(213) 486-9200",DE,,,,,525910,"Open-End Investment Funds",40,"Deloitte & Touche LLP",3,,,,"161,000","29,000",0,0,"43,000","43,000",,0,"72,000","233,000",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2020-12-31,,,,2020-10-31,"2,925,853","2,588,804","167,039,193","167,403,600"
"Cavanal Hill Funds",864508,,,000000000,"4400 EASTON COMMONS #200",,COLUMBUS,Franklin,OH,OHIO,"US Midwest",43219,"(800) 762-7085",OH,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"160,900","39,000",0,0,"48,600",,,0,"87,600","248,500",USD,,,0,2020-08-31,2020,08,1231,,,N-CSR,2020-11-03,,,,2020-08-31,"42,454,271","29,092,638","3,567,032,922","3,568,191,747"
"Pioneer ILS Interval Fund",1616037,XILSX,,,"60 STATE STREET","5TH FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(617) 742-7825",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"160,160",0,0,0,"28,301",,,0,"28,301","188,461",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2020-12-30,,,,2020-10-31,"47,995,583","32,148,947","876,126,073","879,909,366"
"InspireMD, Inc.",1433607,NSPR,"NASDAQ Capital Market",262123838,"6303 WATERFORD DISTRICT DRIVE","SUITE 215",MIAMI,Miami-Dade,FL,FLORIDA,"US Southeast",33126,"(888) 776-6804",DE,,,3841,"Surgical and Medical Instruments and Apparatus",339113,"Surgical Appliance and Supplies Manufacturing",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"160,000","53,900",0,0,"39,209",,,0,"93,109","253,109",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-08-12,0.34,2020-12-31,"16,782,968",2020-12-31,"2,485,000","-10,544,000",,"17,777,000"
"UWM Holdings Corp",1783398,UWMC,NYSE,842124167,"585 SOUTH BLVD E",,PONTIAC,Oakland,MI,MICHIGAN,"US Midwest",48341,"(800) 981-8898",DE,,,6162,"Mortgage Bankers and Loan Correspondents",522292,"Real Estate Credit",34,"KPMG LLP",4,,,,"159,500",0,0,0,0,,,"1,329,866","1,329,866","1,489,366",USD,,,0,2020-12-31,2020,12,1231,,"Russell 1000",10-K,2021-03-22,,,,2020-12-31,0,"-5,807,306",,"425,565,768"
"ELECTRAMECCANICA VEHICLES CORP.",1637736,,NAS,981485035,"8127 E. RAY ROAD",,MESA,Maricopa,AZ,ARIZONA,"US Southwest",85212,"(604) 428-7656",A1,,,3711,"Motor Vehicles and Passenger Car Bodies",336111,"Automobile Manufacturing",34,"KPMG LLP",4,"KPMG LLP Chartered Accountants",187,ONTARIO,"159,265",0,0,0,"61,163",,,0,"61,163","220,428",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-03-23,6.58,2020-12-29,"243,784,880",2020-12-31,"568,521","-63,046,905","121,709,823","145,754,382"
"OPTIMUM FUND TRUST",1227523,,,000000000,"100 INDEPENDENCE","610 MARKET STREET",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19106-2354,"(800) 914-0278",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"159,155",0,0,0,"29,175",,,0,"29,175","188,330",USD,,,0,2020-03-31,2020,03,0331,,,N-CSR,2020-06-08,,,,,,,,
"MASTER INVESTMENT PORTFOLIO",915092,,,000000000,"400 HOWARD STREET",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105,"(617) 937-5524",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"158,900",0,0,0,"122,500",,,0,"122,500","281,400",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-05,,,,2020-12-31,"2,622,711,360","2,514,160,721","382,613,944,135","390,250,731,793"
"CERES TACTICAL SYSTEMATIC L.P.",1209709,,,134224248,"C/O CERES MANAGED FUTURES LLC","1585 BROADWAY","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(855) 672-4468",NY,,,6221,"Commodity Contracts Brokers and Dealers",523910,"Miscellaneous Intermediation",34,"Ernst & Young LLP",2,,,,"158,739",0,0,0,0,,,0,0,"158,739",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-25,,,,2020-12-31,"324,550","-3,719,427","73,685,134","77,854,562"
"MFS SERIES TRUST IV",63068,,,046382595,"111 HUNTINGTON AVENUE","21ST FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,18006372929,MA,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"158,591",0,0,0,"38,173",,,"4,100","42,273","200,864",USD,,,0,2020-08-31,2020,08,0831,,,N-CSR,2020-10-23,,,,2020-08-31,"72,493,663","1,171,433","12,486,174,138","12,626,441,310"
"SOC Telemed, Inc.",1791091,,NAS,843131208,"2411 DULLES CORNER PARK","SUITE 475",HERNDON,Fairfax,VA,VIRGINIA,"US Mid Atlantic",20171,"(866) 483-9690",DE,,,8090,"Services-Misc Health & Allied Services, NEC",621610,"Home Health Care Services",34,"PricewaterhouseCoopers LLP",1,,,,"158,333",0,0,0,0,,,0,0,"158,333",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-05-10,7.84,2020-12-31,"587,203,328",2020-12-31,"57,995,000","-49,847,000","23,862,000","84,939,000"
"DAVIS SERIES INC",203002,,,362926440,"2949 E. ELVIRA ROAD","SUITE 101",TUCSON,Pima,AZ,ARIZONA,"US Southwest",85756,"(520) 806-7600",MD,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"156,800",0,0,0,"50,678",,,0,"50,678","207,478",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-05,,,,2020-12-31,"32,337,843","16,891,964","1,821,912,774","1,827,018,771"
"illumin Holdings Inc.",1861233,ILLMF,OTCQB,00000000,"70 UNIVERSITY AVE.","SUITE 1200",TORONTO,,A6,ONTARIO,Canada,"M5J 2M4","(416) 218-9888",Z4,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers LLP Chartered Accountants",191,ONTARIO,"156,719","43,135",0,0,0,,,0,"43,135","199,854",USD,,,0,2020-12-31,2020,12,1231,,,40-F,2022-03-10,,,,2020-12-31,"82,334,418","2,897,166","18,824,800","56,855,180"
"BNY Mellon ETF Trust",1493580,,,000000000,"240 GREENWICH STREET",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10286,"(212) 922-6400",MA,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"156,000","48,000",0,0,"30,400",,,0,"78,400","234,400",USD,,,0,2020-10-31,2020,10,1231,,,N-CSR,2020-12-30,,,,2020-10-31,"3,843,650","3,743,138","194,714,615","376,198,413"
"NEW YORK LIFE INVESTMENTS FUNDS TRUST",1469192,,,000000000,"51 MADISON AVENUE",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10010,"(212) 576-7000",DE,,,,,525910,"Open-End Investment Funds",40,"KPMG LLP",4,,,,"155,300",0,0,0,0,,,0,0,"155,300",USD,,,0,2020-11-30,2020,11,1031,,,N-CSR,2021-02-05,,,,2020-11-30,"10,142,106","-1,197,031","527,993,583","534,386,133"
"Goldman Sachs Real Estate Diversified Income Fund",1796242,,,,"200 WEST STREET",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10282,"(212) 902-1000",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"155,000","20,000",0,0,0,,,0,"20,000","175,000",USD,,,0,2020-09-30,2020,09,0930,,,N-CSR,2020-12-07,,,,2020-09-30,"16,561,303","9,016,087","287,812,811","288,661,784"
"CYPRESS CREEK PRIVATE STRATEGIES MASTER FUND L P",1279392,,,980393260,"712 W. 34TH STREET","SUITE 201",AUSTIN,Travis,TX,TEXAS,"US Southwest",78705,"(512) 660-5146",DE,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"155,000",0,0,0,0,,,0,0,"155,000",USD,,,0,2020-12-31,2020,12,0331,,,N-CSR,2021-03-10,,,,2020-12-31,"1,285,515","-2,172,679","220,737,030","234,352,706"
"NEXPOINT DIVERSIFIED REAL ESTATE TRUST",1356115,NXDT,NYSE,800139099,"300 CRESCENT COURT","SUITE 700",DALLAS,Dallas,TX,TEXAS,"US Southwest",75201,"(214) 276-6300",DE,,,6798,"Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,"PricewaterhouseCoopers LLP",1,,,,"155,000",0,0,0,"19,000",,,0,"19,000","174,000",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000",N-CSR,2021-03-11,10.52,2020-12-31,,2020-12-31,"-114,439,213",,,"854,102,810"
"ON TRACK INNOVATIONS LTD",1021604,,PINX,000000000,"HATNUFA 5","YOKNEAM INDUSTRIAL ZONE","ROSH PINA",,L3,ISRAEL,Foreign,2069200,"972 4 686-8021",L3,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"PricewaterhouseCoopers LLP",1,"Kesselman & Kesselman",223,ISRAEL,"155,000",0,0,0,0,,,"3,000","3,000","158,000",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-10-28,0.21,2020-12-31,"11,303,119",2020-12-31,"12,742,000","-6,133,000","2,459,000","16,986,000"
"DoubleLine Income Solutions Fund",1566388,DSL,NYS,,"C/O DOUBLELINE CAPITAL LP","2002 N. TAMPA ST., SUITE 200",TAMPA,Hillsborough,FL,FLORIDA,"US Southeast",33602,"(813) 791-7333",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"155,000","10,000",0,0,"10,324",,,0,"20,324","175,324",USD,,,0,2020-09-30,2020,09,0930,,,N-CSR,2020-12-04,16.02,2020-09-30,"1,633,349,666",2020-09-30,"-115,721,607","-119,289,582",,"2,333,311,504"
"Terra Secured Income Fund 5, LLC",1581874,,,900967526,"805 THIRD AVENUE","8TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10022,"(212) 753-5100",DE,,,6798,"Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,"KPMG LLP",4,,,,"155,000",0,0,0,"51,753",,,0,"51,753","206,753",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-19,,,,2020-12-31,"4,283,808","4,824,629",,"235,617,021"
"ALLIANCEBERNSTEIN GLOBAL HIGH INCOME FUND INC",906013,AWF,NYS,000000000,"66 HUDSON BOULEVARD EAST, 26TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10001,"(212) 969-1000",MD,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"154,767","4,000",0,0,"27,197",,,0,"31,197","185,964",USD,,,0,2020-03-31,2020,03,0331,,,N-CSR,2020-06-05,9.26,2020-03-31,"798,486,809",2020-03-31,"-121,596,770","-122,446,141",,"976,490,871"
"CAPITAL INCOME BUILDER",811968,,,000000000,"333 S HOPE ST - 55TH FL",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90071,"(213) 486-9200",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"154,000",0,0,0,"9,000","9,000",,0,"9,000","163,000",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2020-12-31,,,,2020-10-31,"3,908,097","3,350,119","93,282,051","99,160,783"
"VANGUARD TAX-MANAGED FUNDS",923202,,,000000000,"PO BOX 2600",V26,"VALLEY FORGE",Chester,PA,PENNSYLVANIA,"US Mid Atlantic",19482,"(610) 669-1000",MD,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"154,000",0,0,0,0,,,0,0,"154,000",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-01,,,,2020-12-31,"3,319,002","3,236,918","166,748,974","168,701,417"
"AMG Pantheon Master Fund, LLC",1609212,,,,"680 WASHINGTON BOULEVARD, SUITE 500",,STAMFORD,Fairfield,CT,CONNECTICUT,"US New England",06901,"(877) 355-1566",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"153,930",0,0,0,"28,081",,,0,"28,081","182,011",USD,,,0,2020-03-31,2020,03,0331,,,N-CSR,2020-07-01,,,,2021-03-21,"2,660,378","-1,501,621","407,138,310","409,379,976"
"PARNASSUS FUNDS II",866256,,,946633178,"1 MARKET ST STE 1600",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105-1467,"(415) 778-0200",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"153,781",0,0,0,"13,156",,,0,"13,156","166,937",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-02-05,,,,2020-12-31,"432,759,624","209,432,571","34,928,122,585","34,999,668,292"
"CHINA NATURAL RESOURCES INC",793628,CHNR,"NASDAQ Capital Market",000000000,"RM 2205 22F WEST TOWER SHUN TAK CENTRE","168-200 CONNAUGHT ROAD C","SHEUNG WAN",,K3,"HONG KONG",Foreign,*,01185228107205,D8,,,1040,"Metal Mining",212231,"Lead Ore and Zinc Ore Mining",34,"Ernst & Young LLP",2,"Ernst & Young Hua Ming LLP",211,CHINA,"153,125","7,656",0,0,0,,,0,"7,656","160,781",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-23,1.42,2020-12-29,"35,373,500",2020-12-31,"6,498,000","3,505,000","26,314,000","81,051,000"
"PERPETUA RESOURCES CORP.",1526243,PPTA,"NASDAQ Capital Market",981040943,"405 S. 8TH STREET",,BOISE,Ada,ID,IDAHO,"US West",83702,"(208) 901-3060",A1,,,1040,"Metal Mining",212221,"Gold Ore Mining",34,"Deloitte & Touche LLP",3,,,,"153,000","48,075",0,0,0,,,0,"48,075","201,075",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000",40-F,2021-03-16,,,,2020-12-31,0,"-220,632,107",,"98,131,612"
"NEW PACIFIC METALS CORP",1369085,NEWP,"NYSE MKT",000000000,"1066 W. HASTINGS STREET","SUITE 1750",VANCOUVER,,A1,"BRITISH COLUMBIA",Canada,"V6E 3X1","(604) 633-1368",A1,,,1040,"Metal Mining",212222,"Silver Ore Mining",34,"Deloitte & Touche LLP",3,"Deloitte LLP",468,ONTARIO,"152,838",0,0,0,0,,,"59,644","59,644","212,482",USD,,,0,2020-06-30,2020,06,1231,,,40-F,2021-09-28,,,,2020-06-20,"1,532,391","-1,735,316","121,880,003","124,248,395"
"Cornerstone Building Brands, Inc.",883902,CNR,NYS,760127701,"5020 WESTON PARKWAY","SUITE 400",HOUSTON,Wake,NC,"NORTH CAROLINA","US Southeast",27513,"(888) 975-9436",DE,,,3448,"Prefabricated Metal Buildings and Components",332311,"Prefabricated Metal Building and Component Manufacturing",34,"Ernst & Young LLP",2,,,,"152,600",0,0,0,0,,,0,0,"152,600",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-20,9.28,2020-12-31,"1,163,717,504",2020-12-31,"4,617,369,000","-482,778,000","-2,337,528,000","5,478,490,000"
"PARNASSUS FUNDS",747546,,,946579180,"ONE MARKET #1600",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94105,"(415) 778-0200",MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"152,504",0,0,0,"21,178",,,0,"21,178","173,682",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-02-05,,,,2020-12-31,"432,759,624","209,432,571","34,881,220,125","34,952,765,832"
"LORD ABBETT GLOBAL FUND INC",829901,,,133460109,"30 HUDSON STREET",,"JERSEY CITY",Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07302,"(201) 827-2000",NY,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"152,500",0,0,0,"21,471",,,0,"21,471","173,971",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-04,,,,2020-12-31,"14,093,050","11,886,151","378,709,422","381,250,394"
"PUTNAM FUNDS TRUST",1005942,,,043299786,"100 FEDERAL STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02110,"(617) 760-1000",MA,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"152,225",0,0,0,"13,642",,,0,"13,642","165,867",USD,,,0,2020-10-31,2020,10,0228,,,N-CSR,2020-12-28,,,,2021-02-28,"13,452,902","9,891,551","354,425,285","375,663,060"
"FIDELITY HEREFORD STREET TRUST",917286,,,000000000,"245 SUMMER STREET",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(617) 563-7000",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"152,100","12,400",0,0,"8,200",,,"6,800","27,400","179,500",USD,,,0,2020-04-30,2020,04,0430,,,N-CSR,2020-06-19,,,,2020-04-30,"2,576,646,688","1,923,025,802","190,617,401,243","196,464,807,745"
"LKCM Funds",918942,,,000000000,"301 COMMERCE","SUITE 1600","FORT WORTH",Tarrant,TX,TEXAS,"US Southwest",76102,"(817) 332-3235",,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"152,000",0,0,0,"33,320",,,0,"33,320","185,320",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-03,,,,2020-12-31,"15,274,532","8,040,709","1,115,377,335","1,117,383,506"
"ECA Marcellus Trust I",1487798,ECTM,OTCID,276522024,"C/O BNY MELLON","601 TRAVIS STREET, FLOOR 16",HOUSTON,Harris,TX,TEXAS,"US Southwest",77002,"(512) 236-6555",DE,,,1311,"Crude Petroleum and Natural Gas",533110,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",34,"Ernst & Young LLP",2,,,,"152,000",0,0,0,"205,000",,,0,"205,000","357,000",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-24,0.19,2020-12-31,"3,344,950",2020-12-31,"1,703,048","149,872","1,537,276","17,283,811"
"Codere Online Luxembourg, S.A.",1866782,CDRO,"NASDAQ Capital Market",,"7 RUE ROBERT STUMPER",,LUXEMBOURG,,N4,LUXEMBOURG,Foreign,L-2557,"352 26 25 88 88",N4,,,7990,"Services-Miscellaneous Amusement & Recreation",713290,"Other Gambling Industries",34,"Ernst & Young LLP",2,"Ernst & Young SL",163,SPAIN,"151,860",0,0,0,0,,,0,0,"151,860",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2022-04-29,,,,2020-12-31,"86,257,000","-19,918,000","-50,343,000","22,695,000"
"Gallery Trust",1651872,,,,"ONE FREEDOM VALLEY DRIVE",,OAKS,Montgomery,PA,PENNSYLVANIA,"US Mid Atlantic",19456,"(610) 676-1000",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"151,100",0,0,0,"19,040",,,0,"19,040","170,140",USD,,,0,2020-10-31,2020,10,1031,,,N-CSR,2021-01-08,,,,2020-10-31,"17,284,239","12,670,353","506,137,243","512,085,119"
"Core Scientific, Inc./tx",1839341,CORZ,"NASDAQ Global Select Market",861243837,"838 WALKER ROAD","SUITE 21-2105",DOVER,Kent,DE,DELAWARE,"US Mid Atlantic",19904,"(425) 998-5300",DE,,,6199,"Finance Services",518210,"Data Processing, Hosting, and Related Services",34,"Ernst & Young LLP",2,,,,"151,000",0,0,0,"31,000",,,0,"31,000","182,000",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2022-04-08,,,,2020-12-31,,,,"15,000"
"Entrada Therapeutics, Inc.",1689375,TRDA,"NASDAQ Global Market",813983399,"ONE DESIGN CENTER PLACE","SUITE 17-500",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02210,"(857) 305-1825",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2022-04-19,,,,2020-12-31,,"-26,523,000",,"43,527,000"
"MAN FRM ALTERNATIVE MULTI-STRATEGY FUND LLC",1119896,,,562205908,"C/O FRM INVESTMENT MANAGEMENT (USA) LLC","452 FIFTH AVENUE, 26TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10018,"(212) 649-6600",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"150,000",0,0,0,"92,000",,,0,"92,000","242,000",USD,,,0,2020-03-31,2020,03,1231,,,N-CSR,2020-06-09,,,,2020-03-31,"365,941","-1,380,761","3,096,521","3,800,456"
"GLOBAL MACRO TRUST",1145765,,,367362830,"C/O MILLBURN CORP","411 WEST PUTNAM AVENUE",GREENWICH,Fairfield,CT,CONNECTICUT,"US New England",06830,"(203) 625-7554",DE,,,6221,"Commodity Contracts Brokers and Dealers",525920,"Trusts, Estates, and Agency Accounts",34,"Deloitte & Touche LLP",3,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-30,,,,2020-12-31,"-5,471,111","-20,426,698","114,170,693","116,573,115"
"RiverNorth Capital & Income Fund, Inc.",1644771,RSF,NYS,,"360 S. ROSEMARY AVE","SUITE 1420","WEST PALM BEACH","Palm Beach",FL,FLORIDA,"US Southeast",33401,"(312) 832-1440",,,,,,525990,"Other Financial Vehicles",40,"KPMG LLP",4,,,,"150,000",0,0,0,"8,300",,,0,"8,300","158,300",USD,,,0,2020-06-30,2020,06,1231,,,N-CSR,2020-09-10,24.91,2020-06-30,,2020-06-30,"-4,788,144",,,"143,405,656"
"VANGUARD HORIZON FUNDS",932471,,,232787277,"P O BOX 2600",M33,"VALLEY FORGE",Chester,PA,PENNSYLVANIA,"US Mid Atlantic",19482,"(610) 669-1000",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"150,000",0,0,0,0,,,0,0,"150,000",USD,,,0,2020-09-30,2020,09,0930,,,N-CSR,2020-11-30,,,,2020-09-30,"406,996,000","302,473,000","30,587,312,000","31,250,693,000"
