CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,COMPANY_FKEY,FISCAL_YE
18070,Deferred and stock-based compensation,0001817004,1231
27723,Deferred and stock-based compensation,0001817004,1231
31810,Deferred and stock-based compensation,0001817004,1231
31966,Deferred and stock-based compensation,0001817004,1231
32176,Deferred and stock-based compensation,0001817004,1231
37066,Revenue from customer contracts,0001817004,1231
38200,Revenue from customer contracts,0001817004,1231
38518,Revenue from customer contracts,0001817004,1231
38728,Revenue from customer contracts,0001817004,1231
39671,Revenue from customer contracts,0001817004,1231
39872,Revenue from customer contracts,0001817004,1231
40041,Revenue from customer contracts,0001817004,1231
40365,Revenue from customer contracts,0001817004,1231
40556,Revenue from customer contracts,0001817004,1231
41556,Revenue from customer contracts,0001817004,1231
45706,Going concern,0001817004,1231
11483,Other investments,0001817214,1231
20606,Other investments,0001817214,1231
29600,Other investments,0001817214,1231
29601,Other investments,0001817214,1231
37919,Allowance for credit losses,0001817214,1231
10741,Deferred income taxes,0001817358,0131
19382,Inventory,0001817358,0131
27535,Inventory,0001817358,0131
36407,Other contingent liabilities,0001817358,0131
45272,Other contingent liabilities,0001817358,0131
30382,Going concern,0001817371,0630
30758,Going concern,0001817371,0630
31557,Going concern,0001817371,0630
45788,Deferred and stock-based compensation,0001817371,0630
43406,Research and development expenses,0001817713,1231
17200,Other debt,0001818093,1231
20863,Other debt,0001818093,1231
26315,Allowance for credit losses,0001818093,1231
26316,Equity investments and joint ventures,0001818093,1231
35800,Other liabilities and provisions,0001818093,1231
44688,Inventory,0001818093,1231
10646,Going concern,0001818152,1231
19754,Going concern,0001818152,1231
27661,Going concern,0001818152,1231
36509,Going concern,0001818152,1231
47360,Going concern,0001818152,1231
47679,Going concern,0001818152,1231
26236,Revenue from customer contracts,0001818201,1231
26237,Goodwill,0001818201,1231
34566,Revenue from customer contracts,0001818201,1231
42862,Revenue from customer contracts,0001818201,1231
17353,Other debt,0001818212,1231
22125,Other debt,0001818212,1231
16767,Uncertain tax positions,0001818383,1231
25533,Business combinations,0001818383,1231
33595,Revenue from customer contracts,0001818383,1231
42536,Revenue from customer contracts,0001818383,1231
38161,Proven and unproven reserves,0001818643,1231
39543,Proven and unproven reserves,0001818643,1231
39810,Proven and unproven reserves,0001818643,1231
39811,Proven and unproven reserves,0001818643,1231
39812,Proven and unproven reserves,0001818643,1231
39830,Proven and unproven reserves,0001818643,1231
40416,Proven and unproven reserves,0001818643,1231
45943,Proven and unproven reserves,0001818643,1231
46300,Proven and unproven reserves,0001818643,1231
46969,Proven and unproven reserves,0001818643,1231
47327,Proven and unproven reserves,0001818643,1231
47391,Proven and unproven reserves,0001818643,1231
47828,Proven and unproven reserves,0001818643,1231
47937,Proven and unproven reserves,0001818643,1231
48088,Proven and unproven reserves,0001818643,1231
48198,Proven and unproven reserves,0001818643,1231
48445,Proven and unproven reserves,0001818643,1231
43443,Research and development expenses,0001818794,1231
17503,Other investments,0001818874,1231
17791,Other investments,0001818874,1231
26291,Other investments,0001818874,1231
26292,Business combinations,0001818874,1231
26293,Goodwill,0001818874,1231
34330,Other investments,0001818874,1231
34331,Goodwill,0001818874,1231
42537,Other investments,0001818874,1231
42538,Goodwill,0001818874,1231
42539,Deferred income taxes,0001818874,1231
16916,Insurance contract liabilities,0001819035,1231
16917,Revenue from customer contracts,0001819035,1231
16918,Deferred and capitalized costs,0001819035,1231
43404,Research and development expenses,0001819133,1231
27595,Business combinations,0001819142,1231
27596,Deferred and stock-based compensation,0001819142,1231
34327,Other investments,0001819142,1231
43774,Other investments,0001819142,1231
25929,Business combinations,0001819394,1231
34325,Revenue from customer contracts,0001819394,1231
40071,Revenue from customer contracts,0001819394,1231
43068,Revenue from customer contracts,0001819394,1231
27607,Leases,0001819395,1231
39570,Leases,0001819395,1231
39571,Long-lived assets,0001819395,1231
41316,Leases,0001819395,1231
41317,Long-lived assets,0001819395,1231
48026,Leases,0001819395,1231
48027,Leases,0001819395,1231
48028,Deferred and stock-based compensation,0001819395,1231
18125,Goodwill,0001819516,1231
18466,Goodwill,0001819516,1231
28524,Goodwill,0001819516,1231
35501,Goodwill,0001819516,1231
35502,Going concern,0001819516,1231
21365,Inventory,0001819574,0331
30234,Inventory,0001819574,0331
38521,Inventory,0001819574,0331
47629,Revenue from customer contracts,0001819574,0331
35894,Other debt,0001819576,1231
45232,Other debt,0001819576,1231
47326,Other debt,0001819576,1231
20507,Goodwill,0001819580,1231
20508,Business combinations,0001819580,1231
20509,Inventory,0001819580,1231
29482,Goodwill,0001819580,1231
29483,Inventory,0001819580,1231
37938,Goodwill,0001819580,1231
37939,Inventory,0001819580,1231
46870,Goodwill,0001819580,1231
46871,Inventory,0001819580,1231
37153,Inventory,0001819615,1231
18337,Equity investments and joint ventures,0001819663,1231
21258,Equity investments and joint ventures,0001819663,1231
22403,Equity investments and joint ventures,0001819663,1231
22554,Equity investments and joint ventures,0001819663,1231
42927,Vendor/supplier rebates,0001819790,1231
47064,Vendor/supplier rebates,0001819790,1231
38098,Discontinued operations,0001819794,1231
38099,"Property, plant and equipment",0001819794,1231
47334,Business combinations,0001819794,1231
35343,Deferred and stock-based compensation,0001819796,1231
35344,Other investments,0001819796,1231
42294,Other investments,0001819796,1231
26154,Other debt,0001819848,1231
34280,Revenue from customer contracts,0001819848,1231
43401,Shareholder valuation,0001819848,1231
18471,Revenue from customer contracts,0001819881,1231
18472,Business combinations,0001819881,1231
24616,Deferred income taxes,0001819881,1231
26310,Revenue from customer contracts,0001819928,1231
34597,Revenue from customer contracts,0001819928,1231
43523,Revenue from customer contracts,0001819928,1231
42706,Revenue from customer contracts,0001819989,1231
42707,Derivatives and hedging,0001819989,1231
26843,Revenue from customer contracts,0001819994,1231
27215,Business combinations,0001819994,1231
34718,Revenue from customer contracts,0001819994,1231
43429,Revenue from customer contracts,0001819994,1231
45294,Other intangible assets,0001820302,1231
45295,Going concern,0001820302,1231
45296,Other debt,0001820302,1231
45297,Goodwill,0001820302,1231
18418,Warranty liabilities,0001820630,1231
20340,Warranty liabilities,0001820630,1231
27662,Warranty liabilities,0001820630,1231
30154,Warranty liabilities,0001820630,1231
19955,Other debt,0001820721,1231
19956,Other debt,0001820721,1231
19957,Revenue from customer contracts,0001820721,1231
27852,Business combinations,0001820721,1231
34725,Goodwill,0001820721,1231
34726,Other debt,0001820721,1231
44079,Goodwill,0001820721,1231
17440,Other debt,0001820872,1231
18929,Other debt,0001820872,1231
20409,Other debt,0001820872,1231
20692,Other debt,0001820872,1231
21002,Other debt,0001820872,1231
21817,Other debt,0001820872,1231
22321,Other debt,0001820872,1231
22479,Other debt,0001820872,1231
27796,Sales return and allowances,0001820872,1231
29397,Sales return and allowances,0001820872,1231
35848,Sales return and allowances,0001820872,1231
44475,Sales return and allowances,0001820872,1231
17532,Business combinations,0001820877,1231
17533,Real estate investments,0001820877,1231
26239,Business combinations,0001820877,1231
33073,Real estate investments,0001820877,1231
9275,Real estate investments,0001820877,1231
17209,Business combinations,0001820878,1231
25654,Other investments,0001820878,1231
34214,Other investments,0001820878,1231
42630,Other investments,0001820878,1231
9142,Business combinations,0001820878,1231
12996,Allowance for credit losses,0001820953,1231
22200,Allowance for credit losses,0001820953,1231
31071,Allowance for credit losses,0001820953,1231
39336,Allowance for credit losses,0001820953,1231
48313,Allowance for credit losses,0001820953,1231
18398,Other investments,0001821160,1231
18399,Business combinations,0001821160,1231
27221,Other investments,0001821160,1231
27222,Goodwill,0001821160,1231
36033,Other investments,0001821160,1231
44476,Other investments,0001821160,1231
9851,Other investments,0001821160,1231
15753,Other contingent liabilities,0001821393,1231
15754,Leases,0001821393,1231
26242,Other contingent liabilities,0001821393,1231
26243,Business combinations,0001821393,1231
26244,Goodwill,0001821393,1231
34871,Other contingent liabilities,0001821393,1231
34872,Goodwill,0001821393,1231
6088,Other contingent liabilities,0001821393,1231
6089,Leases,0001821393,1231
34837,Research and development expenses,0001821586,1231
38187,Research and development expenses,0001821586,1231
43054,Research and development expenses,0001821586,1231
35526,Inventory,0001821769,1231
38914,Inventory,0001821769,1231
45213,Inventory,0001821769,1231
13828,Other contingent liabilities,0001821806,1004
23056,Sales return and allowances,0001821806,1004
31826,Vendor/supplier rebates,0001821806,1004
40113,Vendor/supplier rebates,0001821806,1004
10865,Sales return and allowances,0001821825,1231
11396,Sales return and allowances,0001821825,1231
18897,Sales return and allowances,0001821825,1231
25803,Sales return and allowances,0001821825,1231
34099,Deferred income taxes,0001821825,1231
34100,Sales return and allowances,0001821825,1231
43778,Sales return and allowances,0001821825,1231
9509,Sales return and allowances,0001821825,1231
18415,Revenue from customer contracts,0001822250,1231
18416,Internal controls,0001822250,1231
25629,Internal controls,0001822250,1231
35365,Internal controls,0001822250,1231
9930,Revenue from customer contracts,0001822250,1231
34563,Accounts/loans receivable,0001822359,1231
34564,Revenue from customer contracts,0001822359,1231
43448,Accounts/loans receivable,0001822359,1231
43449,Revenue from customer contracts,0001822359,1231
17535,Goodwill,0001822479,1231
25955,Goodwill,0001822479,1231
25956,Other contingent liabilities,0001822479,1231
34324,Goodwill,0001822479,1231
43463,Goodwill,0001822479,1231
18598,Goodwill,0001822492,1227
18599,Business combinations,0001822492,1227
18894,Goodwill,0001822492,1227
18895,Business combinations,0001822492,1227
19198,Goodwill,0001822492,1227
19199,Business combinations,0001822492,1227
25782,Goodwill,0001822492,1227
33711,Goodwill,0001822492,1227
42069,Goodwill,0001822492,1227
45460,Other debt,0001822791,1231
10298,Inventory,0001822829,1231
20925,Other investments,0001822829,1231
29430,Inventory,0001822829,1231
44115,Revenue from customer contracts,0001822966,1231
11327,Insurance contract liabilities,0001822993,1231
11328,Depreciation and amortization,0001822993,1231
12348,Insurance contract liabilities,0001822993,1231
12349,Depreciation and amortization,0001822993,1231
12479,Insurance contract liabilities,0001822993,1231
12480,Depreciation and amortization,0001822993,1231
12518,Insurance contract liabilities,0001822993,1231
12519,Depreciation and amortization,0001822993,1231
12543,Insurance contract liabilities,0001822993,1231
12544,Depreciation and amortization,0001822993,1231
12576,Insurance contract liabilities,0001822993,1231
12577,Depreciation and amortization,0001822993,1231
17883,Insurance contract liabilities,0001822993,1231
17884,Depreciation and amortization,0001822993,1231
26301,Insurance contract liabilities,0001822993,1231
26302,Depreciation and amortization,0001822993,1231
26303,Policy changes,0001822993,1231
