CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,AUDIT_OPINION_FKEY,COMPANY_FKEY,FISCAL_YE
33475,Research and development expenses,525669,0001743881,1231
42126,Research and development expenses,552272,0001743881,1231
6780,Other debt,444115,0001743881,1231
6781,Research and development expenses,444115,0001743881,1231
32787,Leases,524638,0001743907,1231
40929,Leases,550845,0001743907,1231
38893,Other investments,538929,0001743971,0331
48080,Other investments,569501,0001743971,0331
10621,Depreciation and amortization,451962,0001744489,0927
10622,Goodwill,451962,0001744489,0927
13720,Depreciation and amortization,468233,0001744489,0927
23046,Depreciation and amortization,495113,0001744489,0927
260,Business combinations,411936,0001744489,0927
261,Business combinations,411936,0001744489,0927
31751,Goodwill,520074,0001744489,0927
39972,Goodwill,543989,0001744489,0927
4764,Goodwill,436218,0001744489,0927
4765,Depreciation and amortization,436218,0001744489,0927
39108,Going concern,539990,0001744494,1231
47642,Revenue from customer contracts,566426,0001744494,1231
47643,Going concern,566427,0001744494,1231
48221,Going concern,570519,0001744494,1231
48223,Revenue from customer contracts,570518,0001744494,1231
48306,Revenue from customer contracts,571027,0001744494,1231
48310,Revenue from customer contracts,571028,0001744494,1231
16636,Research and development expenses,475563,0001744659,1231
27651,Research and development expenses,505454,0001744659,1231
34913,Research and development expenses,527477,0001744659,1231
43758,Research and development expenses,554537,0001744659,1231
10781,Revenue from customer contracts,452419,0001744676,1231
10782,Goodwill,452419,0001744676,1231
20573,Revenue from customer contracts,484921,0001744676,1231
20574,Goodwill,484921,0001744676,1231
29423,Revenue from customer contracts,509827,0001744676,1231
29424,Goodwill,509827,0001744676,1231
3587,Revenue from customer contracts,422684,0001744676,1231
3588,Goodwill,422684,0001744676,1231
37679,Revenue from customer contracts,533713,0001744676,1231
37680,Goodwill,533713,0001744676,1231
46888,Goodwill,562345,0001744676,1231
20615,Revenue from customer contracts,485184,0001744781,1231
29321,Revenue from customer contracts,509513,0001744781,1231
30893,Revenue from customer contracts,515769,0001744781,1231
37831,Revenue from customer contracts,534258,0001744781,1231
46834,Revenue from customer contracts,561888,0001744781,1231
6748,Other contingent liabilities,444021,0001744894,1231
6749,Goodwill,444021,0001744894,1231
16872,Revenue from customer contracts,476487,0001745041,0101
16873,Business combinations,476487,0001745041,0101
25246,Revenue from customer contracts,501113,0001745041,0101
25247,Goodwill,501113,0001745041,0101
6090,Revenue from customer contracts,442905,0001745041,0101
11191,Revenue from customer contracts,453731,0001745114,1231
11203,Revenue from customer contracts,453757,0001745114,1231
11591,Revenue from customer contracts,455532,0001745114,1231
11669,Revenue from customer contracts,456206,0001745114,1231
11994,Revenue from customer contracts,458050,0001745114,1231
12018,Revenue from customer contracts,458181,0001745114,1231
12037,Revenue from customer contracts,458277,0001745114,1231
12068,Revenue from customer contracts,458482,0001745114,1231
18564,Revenue from customer contracts,479616,0001745114,1231
37349,Derivatives and hedging,532737,0001745201,1231
37350,Derivatives and hedging,532738,0001745201,1231
37351,Derivatives and hedging,532739,0001745201,1231
37373,Derivatives and hedging,532742,0001745201,1231
37767,Derivatives and hedging,534032,0001745201,1231
38060,Derivatives and hedging,535184,0001745201,1231
38163,Derivatives and hedging,535672,0001745201,1231
39423,Derivatives and hedging,541035,0001745201,1231
39428,Derivatives and hedging,541080,0001745201,1231
39454,Derivatives and hedging,541186,0001745201,1231
44636,Depreciation and amortization,557026,0001745201,1231
11841,Allowance for credit losses,456954,0001745249,1231
17279,Revenue from customer contracts,476924,0001745317,1231
10735,Revenue from customer contracts,452265,0001745431,1231
10736,Business combinations,452265,0001745431,1231
18833,Revenue from customer contracts,480017,0001745431,1231
18834,Business combinations,480017,0001745431,1231
18835,Goodwill,480017,0001745431,1231
20797,Revenue from customer contracts,485868,0001745431,1231
20798,Business combinations,485868,0001745431,1231
20799,Goodwill,485868,0001745431,1231
27272,Revenue from customer contracts,504878,0001745431,1231
27273,Goodwill,504878,0001745431,1231
27395,Revenue from customer contracts,505077,0001745431,1231
27396,Goodwill,505077,0001745431,1231
29241,Revenue from customer contracts,509235,0001745431,1231
29242,Goodwill,509235,0001745431,1231
29720,Revenue from customer contracts,511005,0001745431,1231
29721,Goodwill,511005,0001745431,1231
3162,Revenue from customer contracts,419579,0001745431,1231
3163,Deferred income taxes,419579,0001745431,1231
36276,Goodwill,530457,0001745431,1231
37824,Goodwill,534264,0001745431,1231
3993,Revenue from customer contracts,425795,0001745431,1231
3994,Deferred income taxes,425795,0001745431,1231
45161,Goodwill,558007,0001745431,1231
46934,Goodwill,562483,0001745431,1231
8914,Revenue from customer contracts,448520,0001745431,1231
8915,Business combinations,448520,0001745431,1231
16849,Revenue from customer contracts,476422,0001745797,1231
16850,Proven and unproven reserves,476422,0001745797,1231
15813,Other investments,474961,0001745916,1231
24645,Other investments,500279,0001745916,1231
2685,Other investments,418909,0001745916,1231
33290,Other investments,525323,0001745916,1231
41827,Other investments,551962,0001745916,1231
6623,Other investments,443631,0001745916,1231
17208,Business combinations,476208,0001745999,1231
25908,Revenue from customer contracts,502032,0001745999,1231
25909,Equity investments and joint ventures,502032,0001745999,1231
34366,Revenue from customer contracts,526603,0001745999,1231
42938,Research and development expenses,553296,0001745999,1231
42939,Revenue from customer contracts,553296,0001745999,1231
34811,Allowance for credit losses,527567,0001746109,1231
34812,Business combinations,527567,0001746109,1231
43902,Allowance for credit losses,554728,0001746109,1231
13544,"Property, plant and equipment",467451,0001746119,0731
22754,Long-lived assets,493822,0001746119,0731
31521,Long-lived assets,519048,0001746119,0731
39945,Long-lived assets,543869,0001746119,0731
36588,Allowance for credit losses,531030,0001746129,1231
36589,Other assets,531030,0001746129,1231
44742,Allowance for credit losses,557173,0001746129,1231
28069,Long-lived assets,506334,0001746278,1231
17481,Research and development expenses,476663,0001746473,1231
27084,Research and development expenses,504332,0001746473,1231
34247,Research and development expenses,526719,0001746473,1231
44069,Research and development expenses,555039,0001746473,1231
13151,Other expenses,464487,0001746563,1231
5610,"Selling, general and administrative expenses",442177,0001746563,1231
5622,Accounts/loans receivable,442177,0001746563,1231
5623,"Selling, general and administrative expenses",442177,0001746563,1231
16851,Sales return and allowances,476426,0001746618,1231
25094,Sales return and allowances,500767,0001746618,1231
34364,Sales return and allowances,526604,0001746618,1231
42680,Sales return and allowances,553145,0001746618,1231
15731,Goodwill,474912,0001747009,1231
15732,Equity investments and joint ventures,474912,0001747009,1231
2305,Business combinations,418337,0001747009,1231
2306,Goodwill,418337,0001747009,1231
24582,Goodwill,500113,0001747009,1231
33110,Equity investments and joint ventures,525157,0001747009,1231
6204,Business combinations,443206,0001747009,1231
6205,Goodwill,443206,0001747009,1231
6206,Equity investments and joint ventures,443206,0001747009,1231
44545,Allowance for credit losses,556695,0001747068,1231
17443,Business combinations,477056,0001747079,1231
21998,Business combinations,490583,0001747079,1231
22829,Business combinations,494438,0001747079,1231
26304,Goodwill,502497,0001747079,1231
36094,Goodwill,530211,0001747079,1231
36095,Other intangible assets,530211,0001747079,1231
45095,Goodwill,557871,0001747079,1231
8786,Goodwill,448165,0001747079,1231
8787,Business combinations,448165,0001747079,1231
8788,Business combinations,448165,0001747079,1231
44114,Other investments,555091,0001747172,1231
13443,Long-lived assets,466732,0001747661,0630
22849,Going concern,494480,0001747661,0630
22850,Long-lived assets,494480,0001747661,0630
31659,Going concern,519812,0001747661,0630
31660,Long-lived assets,519812,0001747661,0630
39725,Going concern,542624,0001747661,0630
39726,Other intangible assets,542624,0001747661,0630
17277,Uncertain tax positions,476925,0001747748,1231
17278,Business combinations,476925,0001747748,1231
25248,Revenue from customer contracts,501114,0001747748,1231
18249,Other investments,479004,0001747777,1231
26907,Other investments,503780,0001747777,1231
35444,Other investments,528617,0001747777,1231
44331,Other investments,555750,0001747777,1231
12726,Goodwill,462385,0001748790,0630
22101,Other intangible assets,490885,0001748790,0630
30977,Goodwill,516031,0001748790,0630
39189,Goodwill,540105,0001748790,0630
4478,Goodwill,431367,0001748790,0630
48212,Business combinations,570419,0001748790,0630
19107,Revenue from customer contracts,480664,0001748797,1231
27875,Revenue from customer contracts,505881,0001748797,1231
36938,Revenue from customer contracts,531537,0001748797,1231
3818,Revenue from customer contracts,424020,0001748797,1231
3819,Goodwill and intangible assets,424020,0001748797,1231
45605,Revenue from customer contracts,558995,0001748797,1231
9950,Revenue from customer contracts,450124,0001748797,1231
9951,Goodwill and intangible assets,450124,0001748797,1231
16772,Deferred and stock-based compensation,476226,0001748824,1231
25907,Deferred and stock-based compensation,502033,0001748824,1231
3172,Deferred and stock-based compensation,419640,0001748824,1231
34759,Deferred and stock-based compensation,527278,0001748824,1231
43442,Deferred and stock-based compensation,553986,0001748824,1231
8141,Deferred and stock-based compensation,445036,0001748824,1231
19377,Other income taxes,481277,0001748907,1231
27307,Research and development expenses,504857,0001748907,1231
2802,Other income taxes,418410,0001748907,1231
8178,Other income taxes,445457,0001748907,1231
10937,Other liabilities and provisions,452755,0001749704,1231
10938,Business combinations,452755,0001749704,1231
11189,Other liabilities and provisions,453518,0001749704,1231
11190,Business combinations,453518,0001749704,1231
11284,Other liabilities and provisions,454242,0001749704,1231
11285,Business combinations,454242,0001749704,1231
17970,Business combinations,478308,0001749704,1231
26864,Internal controls,503557,0001749704,1231
35453,Internal controls,528577,0001749704,1231
7765,Other liabilities and provisions,446694,0001749704,1231
7766,Business combinations,446694,0001749704,1231
8602,Other liabilities and provisions,446573,0001749704,1231
8603,Business combinations,446573,0001749704,1231
17274,Business combinations,476927,0001749723,1231
17275,Long-lived assets,476927,0001749723,1231
26354,Long-lived assets,502486,0001749723,1231
34906,Long-lived assets,527487,0001749723,1231
44572,Long-lived assets,556691,0001749723,1231
44573,Going concern,556691,0001749723,1231
47849,Long-lived assets,567681,0001749723,1231
47850,Going concern,567681,0001749723,1231
9379,Revenue from customer contracts,449132,0001749723,1231
9380,Long-lived assets,449132,0001749723,1231
17501,Business combinations,477059,0001750153,1231
28377,Other debt,507071,0001750153,1231
37141,Other debt,532144,0001750153,1231
37142,Shareholder valuation,532144,0001750153,1231
39988,Revenue from customer contracts,544062,0001750264,0630
39989,Business combinations,544062,0001750264,0630
39990,Goodwill,544062,0001750264,0630
17045,Research and development expenses,476611,0001750284,1231
27080,Research and development expenses,504318,0001750284,1231
35731,Research and development expenses,529648,0001750284,1231
45185,Research and development expenses,557808,0001750284,1231
46889,Allowance for credit losses,562347,0001750593,1231
46890,Other liabilities and provisions,562347,0001750593,1231
27627,Allowance for credit losses,505382,0001750735,1231
36233,Allowance for credit losses,530254,0001750735,1231
45096,Allowance for credit losses,557873,0001750735,1231
